0.0,16153.0,200.0,0.742224197337452,0.7493683686469843,0.007144171309532266,113.0
0.0,23163.0,200.0,0.0185937965403463,0.02033499392172383,0.0017411973813775267,27.0
0.0,18114.0,200.0,0.217243872132944,0.23208431398190466,0.014840441848960662,38.0
0.0,25474.0,224.0,0.0271126394781325,0.021878816693114735,0.005233822785017765,24.0
0.0,19804.0,271.0,0.999977233749337,0.9987678933571892,0.0012093403921478174,36.0
0.0,39.0,271.0,0.999997366618881,0.9998573320311404,0.00014003458774058952,312.0
0.0,9453.0,271.0,0.999988807297903,0.9993911625053699,0.000597644792533103,33.0
0.0,21059.0,271.0,0.99997850319175,0.9988325073600818,0.0011459958316681895,22.0
0.0,8461.0,271.0,0.999992958394896,0.9996165723959196,0.0003763859989763807,41.0
0.0,13190.0,271.0,0.999979901587105,0.9962366388961068,0.003743262690998228,40.0
0.0,827.0,271.0,0.99997658515348,0.9987328342685673,0.0012437508849126866,35.0
0.0,12136.0,271.0,0.999999177379906,0.999955428925001,4.374845490495716e-05,999.0
0.0,9244.0,271.0,0.999990388740377,0.9992545909623949,0.0007357977779821612,35.0
0.0,16153.0,271.0,0.257775802662548,0.23668587558491114,0.021089927077636877,113.0
0.0,20407.0,271.0,0.999983129851172,0.9879898091364215,0.011993320714750455,41.0
0.0,25474.0,271.0,0.947518545344237,0.9186958500913547,0.02882269525288228,24.0
0.0,18941.0,271.0,0.999992854411293,0.9991980780017559,0.000794776409537179,48.0
0.0,22628.0,271.0,0.99999814399641,0.9936369583138286,0.006361185682581372,368.0
0.0,8877.0,271.0,0.999987620216815,0.9921063758279177,0.007881244388897257,31.0
0.0,22632.0,271.0,0.999984881986572,0.9991775128448617,0.0008073691417103124,22.0
0.0,13622.0,271.0,0.999988158257438,0.9964850983314966,0.003503059925941465,32.0
0.0,7472.0,271.0,0.998859637243656,0.9892888610448808,0.009570776198775222,312.0
0.0,172.0,271.0,0.999998964324724,0.9999436395128884,5.532481183556648e-05,368.0
0.0,18284.0,271.0,0.999989850859416,0.9429567464604404,0.05703310439897569,39.0
0.0,23731.0,271.0,0.99999229083855,0.9985330295171796,0.0014592613213704198,44.0
0.0,230.0,271.0,0.999989048584993,0.9973835859754828,0.002605462609510223,31.0
0.0,18800.0,271.0,0.999982948417309,0.9990750044832394,0.0009079439340695661,36.0
0.0,27129.0,271.0,0.999990498029359,0.977221789401804,0.02276870862755498,38.0
0.0,1310.0,271.0,0.999962763212907,0.910832189017386,0.08913057419552095,22.0
0.0,11959.0,271.0,0.999996922958134,0.9998332998030931,0.00016362315504092617,267.0
0.0,9788.0,271.0,0.999979571807389,0.9865074686756669,0.01347210313172209,24.0
0.0,10889.0,271.0,0.999990269330223,0.998213271809483,0.001776997520739898,40.0
0.0,281.0,271.0,0.999967256836922,0.9436062082676742,0.05636104856924784,25.0
0.0,4104.0,271.0,0.999986826505942,0.9866977195462332,0.013289106959708752,27.0
0.0,3181.0,271.0,0.999981718628387,0.9990135305449099,0.0009681880834770951,44.0
0.0,8750.0,271.0,0.99997722522282,0.9372157208039519,0.06276150441886807,32.0
0.0,23163.0,271.0,0.981406203459654,0.9761009177387633,0.005305285720890729,27.0
0.0,15921.0,271.0,0.999978461411045,0.9988325013987449,0.0011459600123000513,31.0
0.0,14875.0,271.0,0.999957937415268,0.9946014342763595,0.005356503138908453,23.0
0.0,15943.0,271.0,0.999987954270461,0.9993464905208184,0.00064146374964269,24.0
0.0,25709.0,271.0,0.99998179207743,0.9806693002873645,0.019312491790065445,24.0
0.0,18114.0,271.0,0.782756127867056,0.7604920509938404,0.02226407687321552,38.0
0.0,14547.0,271.0,0.999982969766518,0.974889779124302,0.025093190642216046,25.0
0.0,11374.0,413.0,0.99921382456856,0.9999247066633731,0.0007108820948130701,267.0
0.0,25474.0,431.0,0.0176855312041517,0.023611896419145247,0.005926365214993547,24.0
0.0,20306.0,468.0,0.996502927876597,0.9996889065043145,0.003185978627717523,65.0
